id,q_char_len,q_word_count,q_has_time_words,q_has_subjective_words,q_has_condition_words,q_asks_support_judgment,q_entity_count,q_has_false_premise_pattern,q_has_high_risk_keywords,ev_top1_similarity,ev_top5_avg_similarity,ev_query_token_overlap,ev_answer_token_overlap,ev_coverage_ratio,ev_contradiction_proxy,ev_sufficiency_score,ev_count,ev_total_length,risk_high,risk_medium,sc_action_vote_entropy,sc_majority_action_ratio,sc_answer_vote_count,sc_ask_vote_count,sc_retrieve_vote_count,sc_abstain_vote_count,sc_challenge_premise_vote_count,sc_answer_reject_disagreement,sc_rationale_text_overlap,sc_rationale_text_disagreement,sc_answer_embedding_disagreement,sc_answer_length_variance,sc_entity_disagreement,sc_date_disagreement,sc_number_disagreement,sc_majority_answer_ratio,sc_self_consistency_score
kgd_614f2ba30204,16,15,0,0,0,0,0,0,0,0.23997213468363995,0.17046417567893038,0.15384615384615385,0.234375,0.6666666666666666,0.0,0.295348065025937,3,98,0,0,-0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.18139180409795103,0.818608195902049,0.818608195902049,2638.7,0.48989794855663565,0.0,0.0,1.0,0.6725567216391803
kgd_9e2a825aed9f,14,13,0,1,0,0,0,0,0,0.27273964814536866,0.27273964814536866,0.2,0.047619047619047616,0.5384615384615384,0.0,0.19526011391428771,1,45,0,0,0.31091750708257115,0.8,0.0,4.0,0.0,1.0,0.0,0.0,0.11744776962168264,0.8825522303783173,0.8825522303783173,810.5,0.4000000000000001,0.0,0.0,0.8,0.5269791078486731
kgd_0a9ba607118a,47,9,0,0,0,0,2,0,0,0.2966723668970906,0.2966723668970906,0.23809523809523808,0.14285714285714285,0.5555555555555556,0.0,0.24130692799232298,1,106,0,0,0.4181656600790517,0.6,0.0,0.0,2.0,3.0,0.0,0.0,0.48289690502733984,0.5171030949726602,0.5171030949726602,290.0,0.0,0.0,0.4,0.6,0.553158762010936
kgd_dcf00a548570,11,9,0,1,0,0,0,0,1,0.08251924965919423,0.06743973070735268,0.047619047619047616,0.2894736842105263,0.2222222222222222,0.0,0.19534227727650882,2,43,1,0,-0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.1241449275362319,0.8758550724637681,0.8758550724637681,1733.7,0.48989794855663565,0.0,0.0,1.0,0.6496579710144927
kgd_1722774ca123,18,17,0,0,0,0,0,0,1,0.30948452461846937,0.2674241313574958,0.25,0.3055555555555556,0.5294117647058824,0.0,0.3309374526883517,2,39,1,0,0.31091750708257115,0.8,0.0,1.0,4.0,0.0,0.0,0.0,0.2845225885225885,0.7154774114774115,0.7154774114774115,274.5,0.4,0.0,0.4000000000000001,0.8,0.5938090354090354
kgd_19c783711f6c,15,14,0,1,0,0,0,0,0,0.22632587814495658,0.12498938277738893,0.13333333333333333,0.1111111111111111,0.42857142857142855,0.0,0.21533716702841682,2,77,0,0,0.31091750708257115,0.8,1.0,4.0,0.0,0.0,0.0,0.4,0.11965053763440858,0.8803494623655914,0.8803494623655914,3078.7,1.4696938456699067,0.0,0.4,0.8,0.5278602150537635
kgd_c6ebbc903903,17,12,0,0,0,0,0,0,0,0.14996985027244725,0.07498492513622362,0.08571428571428572,0.07894736842105263,0.25,0.0,0.16619656315365527,2,47,0,0,0.31091750708257115,0.8,1.0,0.0,4.0,0.0,0.0,0.4,0.2777307692307693,0.7222692307692307,0.7222692307692307,338.7,0.4,0.0,0.0,0.8,0.5910923076923077
kgd_9d6ad7feedb0,17,11,1,0,0,0,0,0,0,0.03684217455555076,0.035024868804062664,0.034482758620689655,0.16666666666666666,0.09090909090909091,0.0,0.13825289989432765,2,53,0,0,-0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.6670229770229771,0.3329770229770229,0.3329770229770229,308.7,0.0,0.0,0.0,1.0,0.8668091908091908
kgd_76b049b79914,29,12,0,0,0,0,1,0,0,0.24342852874199436,0.23800197693637196,0.27586206896551724,0.19444444444444445,0.6666666666666666,0.0,0.27819249609437163,2,60,0,0,0.4181656600790517,0.6,2.0,0.0,0.0,3.0,0.0,0.8,0.2044285714285714,0.7955714285714286,0.7955714285714286,538.7,0.0,0.4000000000000001,1.8330302779823362,0.6,0.44177142857142854
kgd_a180d82e5c3f,19,17,1,0,0,0,0,0,0,0.3124058774864959,0.23005638300394282,0.24324324324324326,0.1935483870967742,0.5294117647058824,0.0,0.29695892975408084,2,41,0,1,-0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.4685687777135145,0.5314312222864854,0.5314312222864854,196.5,0.4,0.0,0.4,1.0,0.7874275110854058
kgd_18d1e845a30d,16,15,0,0,0,0,0,0,0,0.16354094408838657,0.14910398640043665,0.15384615384615385,0.13513513513513514,0.4,0.0,0.20319891980694793,2,38,0,0,0.5904362833084089,0.6,0.0,1.0,3.0,1.0,0.0,0.0,0.1074976362437976,0.8925023637562024,0.8925023637562024,1950.7,0.4,0.0,0.0,0.6,0.40299905449751905
kgd_16058a925a57,24,22,1,0,0,0,0,0,0,0.22511863329322573,0.22511863329322573,0.16666666666666666,0.2727272727272727,0.3333333333333333,1.0,0.0,1,37,0,0,0.31091750708257115,0.8,0.0,0.0,0.0,1.0,4.0,0.0,0.22629210962505927,0.7737078903749407,0.7737078903749407,1468.2,0.4,0.0,0.0,0.8,0.5705168438500237
kgd_28556d274c7d,19,17,0,1,0,0,0,0,0,0.1820793480804198,0.1820793480804198,0.1276595744680851,0.10869565217391304,0.35294117647058826,0.0,0.16321728763904547,1,63,0,0,0.31091750708257115,0.8,0.0,4.0,0.0,1.0,0.0,0.0,0.18902156020941602,0.8109784397905839,0.8109784397905839,1267.2,0.0,0.0,0.0,0.8,0.5556086240837664
kgd_befa0a9af794,45,9,0,0,0,0,1,0,0,0.11671773546032792,0.11671773546032792,0.1,0.05555555555555555,0.3333333333333333,0.0,0.11635273947492461,1,161,0,0,-0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.21294556083302885,0.7870544391669712,0.7870544391669712,916.3,0.0,0.0,0.0,1.0,0.6851782243332115
kgd_7961d03ee277,19,18,1,0,0,0,0,0,0,0.463376944731738,0.463376944731738,0.37142857142857144,0.2903225806451613,0.7222222222222222,0.0,0.3782276322392279,1,49,0,1,0.31091750708257115,0.8,4.0,1.0,0.0,0.0,0.0,0.4,0.28850070751439805,0.711499292485602,0.711499292485602,86.5,0.8,0.4000000000000001,0.8000000000000002,0.8,0.5954002830057592
kgd_430559a8c08d,57,10,0,0,0,0,1,0,0,0.22862099594841456,0.1913713656530427,0.2,0.10526315789473684,0.4,1.0,0.0,2,117,0,0,0.31091750708257115,0.8,0.0,4.0,0.0,1.0,0.0,0.0,0.2875737137797284,0.7124262862202716,0.7124262862202716,1486.3,0.0,0.0,0.4000000000000001,0.8,0.5950294855118914
kgd_e727c5bf2130,29,8,0,0,0,0,3,0,0,0.0,0.0,0.0,0.11538461538461539,0.0,0.0,0.06794871794871796,1,23,0,0,0.5904362833084089,0.6,0.0,0.0,1.0,3.0,1.0,0.0,0.1803113553113553,0.8196886446886447,0.8196886446886447,973.8,0.4,0.48989794855663565,0.48989794855663565,0.6,0.4321245421245421
kgd_8b60e99c4f3c,22,9,1,0,0,0,1,0,0,0.11420940456680302,0.11420940456680302,0.12,0.11538461538461539,0.3333333333333333,0.0,0.1377482916841031,1,23,0,0,0.4181656600790517,0.6,0.0,0.0,3.0,2.0,0.0,0.0,0.19847698049471504,0.8015230195052849,0.8015230195052849,211.0,0.0,0.0,0.0,0.6,0.439390792197886
kgd_205c90778fc7,62,11,1,0,0,0,1,0,0,0.3010871643412541,0.19261539237562503,0.25,0.18181818181818182,0.5454545454545454,0.0,0.29062524366179776,2,113,0,0,-0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.4637392128568599,0.5362607871431402,0.5362607871431402,804.8,0.0,0.0,0.0,1.0,0.7854956851427439
kgd_e23460f60888,20,16,0,0,0,0,1,0,0,0.27240041505567275,0.24375762396990336,0.225,0.06666666666666667,0.5625,1.0,0.0,2,53,0,0,-0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.20655351170568564,0.7934464882943144,0.7934464882943144,1613.7,0.8000000000000002,0.0,0.0,1.0,0.6826214046822743
kgd_ab0a6d6bbbb8,15,13,1,1,0,0,0,0,0,0.1351010243766185,0.11535194858315573,0.14634146341463414,0.1111111111111111,0.46153846153846156,0.0,0.2168668445476679,3,55,0,0,-0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.14512803443837927,0.8548719655616207,0.8548719655616207,2398.7,0.48989794855663565,0.0,0.0,1.0,0.6580512137753517
kgd_8b8aa0f61d4c,22,21,0,0,0,0,1,0,0,0.2738507866079674,0.22195193702814545,0.2391304347826087,0.2222222222222222,0.5238095238095238,0.0,0.3233386612298682,3,57,0,0,0.4181656600790517,0.6,0.0,0.0,3.0,2.0,0.0,0.0,0.3450913647755753,0.6549086352244247,0.6549086352244247,818.3,1.6,0.0,0.0,0.6,0.4980365459102301
kgd_e12bc6d3cc43,21,18,1,0,0,0,0,0,1,0.18576023928289906,0.1342841010672587,0.14583333333333334,0.10416666666666667,0.3888888888888889,0.0,0.20058889092750165,2,45,1,0,-0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.11348457993619285,0.8865154200638071,0.8865154200638071,2207.8,0.4,0.0,0.0,1.0,0.6453938319744771
kgd_330750cc6129,82,13,0,0,0,0,1,0,0,0.2770487175888492,0.1866266716428415,0.13793103448275862,0.037037037037037035,0.3333333333333333,1.0,0.0,2,188,0,0,0.31091750708257115,0.8,0.0,0.0,0.0,1.0,4.0,0.0,0.4853216374269006,0.5146783625730994,0.5146783625730994,279.3,0.0,0.0,0.4,0.8,0.6741286549707602
kgd_52c766989e6f,25,21,1,0,0,0,1,0,0,0.37497905603639836,0.2220293305166113,0.24,0.28888888888888886,0.5714285714285714,0.0,0.3486253746271647,2,55,0,0,-0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.27877075434214,0.72122924565786,0.72122924565786,3794.8,0.4,0.8944271909999159,0.4898979485566356,1.0,0.711508301736856
kgd_43dc76166784,33,29,0,0,0,0,0,0,1,0.35629631337975354,0.33853768882746504,0.3023255813953488,0.2564102564102564,0.65,0.0,0.34549397058102665,2,56,1,0,0.6554587535412857,0.4,1.0,2.0,0.0,2.0,0.0,0.4,0.22625824204694517,0.7737417579530548,0.7737417579530548,26.0,0.0,0.0,0.0,0.4,0.33050329681877805
kgd_3b4f25329291,20,19,0,0,0,0,0,0,0,0.3646318311017425,0.23447854078347255,0.2,0.12962962962962962,0.7142857142857143,0.0,0.32144898470755107,3,70,0,0,0.31091750708257115,0.8,0.0,1.0,0.0,4.0,0.0,0.0,0.051011798088410984,0.9489882019115891,0.9489882019115891,1971.8,0.7483314773547883,0.0,0.0,0.8,0.5004047192353643
kgd_b5b8b0ab67a8,54,12,0,0,0,0,2,0,0,0.29436848219709927,0.27231479986266405,0.3181818181818182,0.13636363636363635,0.6363636363636364,1.0,0.0,2,103,0,0,0.4181656600790517,0.6,0.0,0.0,3.0,2.0,0.0,0.0,0.2580920301008798,0.7419079698991202,0.7419079698991202,274.2,0.7483314773547883,0.0,0.7483314773547883,0.6,0.4632368120403519
kgd_39d161444a06,26,16,0,0,0,0,0,0,0,0.2636299568511939,0.2636299568511939,0.15555555555555556,0.1568627450980392,0.4375,0.0,0.21479376268842099,1,92,0,0,-0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.37230698287220026,0.6276930171277997,0.6276930171277997,444.2,0.8944271909999159,0.0,0.0,1.0,0.7489227931488801
kgd_6933f96f01f3,9,8,0,0,0,0,0,0,0,0.06430966281122544,0.06430966281122544,0.05263157894736842,0.275,0.25,0.0,0.15184995257002004,1,49,0,0,-0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.5612585385031205,0.43874146149687954,0.43874146149687954,413.3,0.0,0.0,0.0,1.0,0.8245034154012482
kgd_475377ae4b57,20,18,0,0,0,0,0,0,0,0.4401237220038583,0.2783190410630343,0.23809523809523808,0.7297297297297297,0.5555555555555556,0.0,0.5052135523280041,2,55,0,0,-0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.4,336.2,0.4000000000000001,0.0,0.0,1.0,0.84
kgd_6930b2981b31,48,8,0,1,0,0,1,0,0,0.047295343128774446,0.023647671564387223,0.02702702702702703,0.10526315789473684,0.125,0.0,0.12216379036996794,2,220,0,0,0.5904362833084089,0.6,0.0,1.0,1.0,3.0,0.0,0.0,0.297658176555996,0.702341823444004,0.702341823444004,66.5,0.9797958971132713,0.0,0.7483314773547883,0.6,0.4790632706223984
kgd_d0f66c9d6061,45,9,0,0,0,0,2,0,0,0.6606292473511199,0.3614245543972235,0.4,0.46153846153846156,0.75,0.0,0.5441673191216307,2,99,0,0,-0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.23974649105683588,0.7602535089431641,0.7602535089431641,82.3,0.0,0.0,0.0,1.0,0.6958985964227343
kgd_3fcadb6f8957,9,8,0,1,0,0,1,0,0,0.07356504454762457,0.07356504454762457,0.07692307692307693,0.28,0.25,0.0,0.1622111271845076,1,25,0,0,-0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.37684089823220257,0.6231591017677974,0.6231591017677974,332.3,0.0,0.0,0.0,1.0,0.7507363592928811
kgd_1065623bc5ac,18,17,0,1,0,0,0,0,0,0.1394960471637796,0.1394960471637796,0.13793103448275862,0.0,0.23529411764705882,0.0,0.11668665884177648,1,17,0,0,-0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.3225302852574356,0.6774697147425643,0.6774697147425643,353.8,0.4898979485566356,0.0,0.48989794855663565,1.0,0.7290121141029742
kgd_6b9bcc6dffb0,14,12,0,0,0,0,0,0,0,0.08840243269730526,0.07747123875399961,0.07317073170731707,0.18181818181818182,0.25,0.0,0.17090260661270695,2,39,1,0,-0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.46007936507936514,0.5399206349206349,0.5399206349206349,43.8,0.0,0.0,0.0,1.0,0.7840317460317461
kgd_6b93b37aee19,18,17,0,0,0,0,0,0,0,0.24133557879031262,0.221889435152957,0.2564102564102564,0.35135135135135137,0.5882352941176471,0.0,0.3201898484226473,2,59,0,0,0.6554587535412857,0.4,1.0,0.0,2.0,2.0,0.0,0.4,0.19384608230644038,0.8061539176935596,0.8061539176935596,1163.8,0.4,0.0,0.0,0.4,0.31753843292257616
kgd_dcccc0fa50c3,13,11,0,1,0,0,0,0,0,0.07577280954245023,0.05011087616737909,0.05405405405405406,0.17647058823529413,0.18181818181818182,0.0,0.16029340265527786,2,41,0,0,0.4181656600790517,0.6,3.0,2.0,0.0,0.0,0.0,0.8,0.185735341412973,0.814264658587027,0.814264658587027,219.3,0.0,0.0,0.0,0.6,0.43429413656518917
kgd_8808773f9676,59,9,0,0,0,0,1,0,0,0.20648269387123946,0.16510781054495122,0.18181818181818182,0.13043478260869565,0.4444444444444444,0.0,0.22426052512034633,2,136,0,0,-0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.4558380018674136,0.5441619981325865,0.5441619981325865,83.2,0.0,0.0,0.0,1.0,0.7823352007469654
kgd_08e570b5194a,18,16,0,0,0,0,0,0,0,0.2143533797813632,0.12708530364334006,0.1111111111111111,0.061224489795918366,0.3125,0.0,0.19093274236680463,2,83,0,0,0.4181656600790517,0.6,3.0,2.0,0.0,0.0,0.0,0.8,0.17642773565820372,0.8235722643417963,0.8235722643417963,174.3,0.4898979485566356,0.0,0.0,0.6,0.4305710942632815
kgd_f8c73cc54db8,84,15,0,1,0,0,2,0,0,0.3613231095442662,0.25417878798656185,0.2647058823529412,0.21875,0.6428571428571429,0.0,0.3278297424111349,2,170,0,0,-0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.7156153476153476,0.2843846523846524,0.2843846523846524,672.7,0.0,0.0,0.0,1.0,0.886246139046139
kgd_390ce116a5a5,17,13,0,0,0,0,1,0,0,0.3260356881252634,0.3260356881252634,0.34782608695652173,0.2962962962962963,0.6153846153846154,1.0,0.02263752284025705,1,24,0,0,0.31091750708257115,0.8,0.0,0.0,1.0,4.0,0.0,0.0,0.3793967951553091,0.6206032048446909,0.6206032048446909,218.3,0.7483314773547882,0.4898979485566356,0.4898979485566356,0.8,0.6317587180621236
kgd_033309c9e56e,26,23,0,0,1,0,1,0,1,0.4073010844474225,0.4073010844474225,0.36585365853658536,0.13157894736842105,0.6521739130434783,0.0,0.308069234511929,1,41,1,0,0.31091750708257115,0.8,0.0,0.0,0.0,4.0,1.0,0.0,0.28636782948851913,0.7136321705114809,0.7136321705114809,707.3,0.0,0.0,0.48989794855663565,0.8,0.5945471317954076
kgd_d5eb8ad11456,13,11,0,0,0,0,0,0,0,0.12191142550104916,0.12191142550104916,0.1,0.30434782608695654,0.45454545454545453,0.0,0.19296402284981895,1,51,0,0,-0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.4979567118019803,0.5020432881980197,0.5020432881980197,189.7,0.0,0.0,0.0,1.0,0.7991826847207921
kgd_159396ac7c4e,13,12,0,0,0,0,0,0,1,0.24166930962883562,0.24166930962883562,0.1935483870967742,0.32,0.5,1.0,0.0,1,31,1,0,0.31091750708257115,0.8,0.0,1.0,4.0,0.0,0.0,0.0,0.22843492220178177,0.7715650777982183,0.7715650777982183,1419.5,0.0,0.0,0.0,0.8,0.5713739688807127
kgd_a396b13eb526,19,11,0,0,0,0,1,0,0,0.13839918866990683,0.10828658297628929,0.09433962264150944,0.1694915254237288,0.45454545454545453,0.0,0.19086053296948197,2,80,0,0,0.6554587535412857,0.4,2.0,0.0,2.0,1.0,0.0,0.8,0.21388132881611144,0.7861186711838886,0.7861186711838886,552.8,0.0,0.0,0.0,0.4,0.3255525315264446
kgd_7e2459c465a8,37,6,0,1,0,0,1,0,0,0.12680595874164755,0.0936608919581412,0.045454545454545456,0.1111111111111111,0.3333333333333333,0.0,0.1581862643218261,2,293,0,0,0.4181656600790517,0.6,0.0,2.0,0.0,3.0,0.0,0.0,0.314567870722994,0.685432129277006,0.685432129277006,272.5,0.0,0.0,0.0,0.6,0.4858271482891976
kgd_bdb3272d7b0f,46,9,0,0,0,0,3,0,0,0.052997340185841256,0.03358994535367315,0.034482758620689655,0.038461538461538464,0.1111111111111111,1.0,0.0,3,156,0,0,-0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.4231493506493506,0.5768506493506493,0.5768506493506493,431.2,0.8,0.4000000000000001,0.4000000000000001,1.0,0.7692597402597402
kgd_318f4f0f7928,27,16,0,0,0,0,0,0,0,0.23362492994533246,0.07787497664844416,0.08620689655172414,0.40384615384615385,0.3125,0.0,0.3288968367744518,3,73,0,0,-0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.21634606879188922,0.7836539312081108,0.7836539312081108,1204.8,0.4,0.0,0.9797958971132713,1.0,0.6865384275167556
kgd_475618f50104,45,8,0,1,0,0,2,0,0,0.16661851824466814,0.11472953490708676,0.11538461538461539,0.2,0.375,0.0,0.21536631898425596,2,135,0,0,0.4181656600790517,0.6,0.0,0.0,2.0,3.0,0.0,0.0,0.4020358441048096,0.5979641558951905,0.5979641558951905,16.3,1.16619037896906,0.48989794855663565,0.8,0.6,0.5208143376419239
kgd_3c8f27c6d404,14,13,0,1,0,0,0,0,0,0.2030055941109282,0.2030055941109282,0.2,0.1,0.3076923076923077,0.0,0.18447545909548604,1,17,0,0,0.5904362833084089,0.6,0.0,1.0,1.0,3.0,0.0,0.0,0.10682828282828283,0.8931717171717172,0.8931717171717172,1068.7,0.4,0.0,0.4,0.6,0.4027313131313131
kgd_fffb5ac80424,85,12,0,0,0,0,1,0,0,0.19741707579069248,0.12692722613168342,0.12,0.09523809523809523,0.2727272727272727,0.0,0.19665658403855835,2,116,0,0,-0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.32232602455016246,0.6776739754498375,0.6776739754498375,183.7,0.4000000000000001,0.0,0.0,1.0,0.728930409820065
kgd_2f580cbe1300,24,20,1,0,0,0,1,0,0,0.39920284117663973,0.24007186636236044,0.1935483870967742,0.2631578947368421,0.631578947368421,0.0,0.3398917598961327,2,85,0,1,-0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.34074566117660093,0.6592543388233991,0.6592543388233991,313.7,1.2,0.8944271909999159,1.3564659966250538,1.0,0.7362982644706404
kgd_12d4de3222fe,23,6,0,0,0,0,1,0,0,0.08024766312093219,0.0565476645557987,0.03225806451612903,0.20588235294117646,0.16666666666666666,0.0,0.16602225872852222,2,195,0,0,-0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.26041319139520036,0.7395868086047996,0.7395868086047996,101.7,0.0,0.0,0.0,1.0,0.7041652765580801
kgd_9f07fe877d17,75,13,0,0,0,0,2,0,0,0.4497886753215666,0.4497886753215666,0.3333333333333333,0.42105263157894735,0.6153846153846154,0.0,0.40390215276254615,1,147,0,0,-0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.4518181818181818,0.5481818181818182,0.5481818181818182,1834.3,0.0,0.0,0.0,1.0,0.7807272727272727
kgd_2736ac16b681,18,17,0,0,0,0,0,0,0,0.10915088026231119,0.10915088026231119,0.11627906976744186,0.08888888888888889,0.3125,0.0,0.12705872984851546,1,38,0,0,0.31091750708257115,0.8,0.0,0.0,0.0,4.0,1.0,0.0,0.2116676753198492,0.7883323246801508,0.7883323246801508,1580.5,0.4,0.0,0.0,0.8,0.5646670701279397
kgd_515580c97420,17,12,0,0,0,0,0,0,0,0.3322464884743837,0.1922847189327472,0.16666666666666666,0.2978723404255319,0.5833333333333334,0.0,0.3189487010812587,2,106,0,0,-0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.3890944177941082,0.6109055822058918,0.6109055822058918,305.5,0.4000000000000001,0.0,0.0,1.0,0.7556377671176433
kgd_958a2f72b84a,52,7,0,0,0,0,1,0,0,0.24361631487698146,0.2435791151649265,0.2,0.043478260869565216,0.5714285714285714,0.0,0.2162843445807892,2,155,0,0,0.6554587535412857,0.4,2.0,2.0,0.0,1.0,0.0,0.8,0.23699242074612248,0.7630075792538775,0.7630075792538775,359.3,0.0,0.0,0.0,0.4,0.33479696829844896
kgd_ae6985aaf1a6,25,23,0,1,0,0,0,0,0,0.15247619398219792,0.15247619398219792,0.125,0.08333333333333333,0.3125,0.0,0.14377428704656853,1,38,0,0,-0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.2458936384342391,0.7541063615657609,0.7541063615657609,2228.7,0.4,0.0,0.0,1.0,0.6983574553736956
kgd_21d3d3ad2ac6,21,15,1,0,0,0,0,0,0,0.26029881153336665,0.26029881153336665,0.2727272727272727,0.47619047619047616,0.4,0.0,0.3684373579064888,2,58,0,0,-0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.35120241809803276,0.6487975819019672,0.6487975819019672,721.3,0.4,0.0,0.0,1.0,0.7404809672392131
kgd_748173d4919a,19,10,1,0,0,0,1,0,0,0.21528271546341884,0.21528271546341884,0.21052631578947367,0.29411764705882354,0.4,0.0,0.24969184880076378,1,29,0,0,-0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.4194862155388471,0.580513784461153,0.580513784461153,227.8,0.4000000000000001,0.0,0.4000000000000001,1.0,0.7677944862155388
kgd_b5478e8b26b0,24,21,0,0,0,0,0,0,0,0.47848152054820275,0.47848152054820275,0.38235294117647056,0.1951219512195122,0.6842105263157895,0.0,0.3578105435663275,1,35,0,0,0.5904362833084089,0.6,1.0,0.0,0.0,1.0,3.0,0.4,0.3190095564097112,0.6809904435902888,0.6809904435902888,224.7,0.4,0.0,0.0,0.6,0.48760382256388446
kgd_65e0325eef9f,49,10,0,0,0,0,1,0,0,0.16257249465923868,0.1058503926305449,0.125,0.03571428571428571,0.3,0.0,0.16665850035146307,2,123,0,0,0.31091750708257115,0.8,0.0,0.0,4.0,1.0,0.0,0.0,0.4333842016107462,0.5666157983892538,0.5666157983892538,51.7,0.0,0.0,0.0,0.8,0.6533536806442984
kgd_c95e3e5c79de,73,14,0,0,1,0,3,0,0,0.21240286121519752,0.1372591100510209,0.18181818181818182,0.09090909090909091,0.46153846153846156,1.0,0.0,3,174,0,0,-0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.3104546508258476,0.6895453491741523,0.6895453491741523,488.3,0.0,0.0,0.0,1.0,0.724181860330339
kgd_e19bd7f58ba9,25,24,1,0,0,0,0,0,0,0.3446085965898793,0.3446085965898793,0.30952380952380953,0.14285714285714285,0.5416666666666666,1.0,0.0,1,37,0,0,-0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.4345622119815668,0.5654377880184331,0.5654377880184331,573.8,1.2000000000000002,0.0,0.0,1.0,0.7738248847926267
kgd_bbcb644be2b1,16,14,0,0,0,0,0,0,0,0.26079957754208927,0.25481882357059443,0.3103448275862069,0.23333333333333334,0.6428571428571429,0.0,0.3040463682016261,2,32,0,0,-0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.35803478437478625,0.6419652156252138,0.6419652156252138,1268.3,1.019803902718557,0.0,0.0,1.0,0.7432139137499145
kgd_78a80e6a2c45,69,13,0,0,0,0,1,0,0,0.3309377767003707,0.3309377767003707,0.15789473684210525,0.2,0.2727272727272727,0.0,0.25382653058473736,1,75,0,0,0.31091750708257115,0.8,0.0,0.0,0.0,1.0,4.0,0.0,0.5572826419105192,0.44271735808948076,0.44271735808948076,10.0,0.0,0.0,0.0,0.8,0.7029130567642077
kgd_582f827764d5,19,18,0,0,0,0,0,0,0,0.4592107626812982,0.4592107626812982,0.26666666666666666,0.5416666666666666,0.6666666666666666,0.0,0.42900008981889326,1,69,0,0,-0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.3022512132098065,0.6977487867901935,0.6977487867901935,506.2,0.48989794855663565,0.0,0.0,1.0,0.7209004852839226
kgd_e70cca78e51e,17,15,0,1,0,0,0,0,0,0.1354426888282301,0.1354426888282301,0.15217391304347827,0.1276595744680851,0.5,0.0,0.15657768829805152,1,66,0,0,-0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.22379365951137048,0.7762063404886295,0.7762063404886295,390.7,0.0,0.0,0.0,1.0,0.6895174638045481
kgd_84aaba6e5132,21,18,1,1,0,0,0,0,1,0.16951950742680866,0.11661210126523248,0.08771929824561403,0.14,0.29411764705882354,0.0,0.19238232510288905,2,59,1,0,0.31091750708257115,0.8,1.0,0.0,0.0,4.0,0.0,0.4,0.15914749812307988,0.8408525018769202,0.8408525018769202,1117.3,0.0,0.0,0.0,0.8,0.5436589992492319
kgd_78343df5db50,21,19,0,0,0,0,0,0,1,0.38718149906166216,0.2971478935339613,0.23809523809523808,0.3076923076923077,0.5555555555555556,0.0,0.35848428099874297,2,58,1,0,-0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.13101205009635242,0.8689879499036476,0.8689879499036476,2162.5,0.7483314773547883,0.0,0.4000000000000001,1.0,0.652404820038541
kgd_f16e4770db05,23,21,0,1,0,1,0,0,1,0.1546479118159291,0.1459827787362295,0.125,0.13725490196078433,0.3333333333333333,0.0,0.19410934374495503,2,52,1,0,0.31091750708257115,0.8,0.0,1.0,0.0,4.0,0.0,0.0,0.13631521986785144,0.8636847801321486,0.8636847801321486,1403.2,0.4000000000000001,0.0,0.0,0.8,0.5345260879471405
